video_id,true_label,pred_label,direction,max_score,top3_mean,top5_mean,positive_count,positive_ratio,max_consecutive,first_positive_window,last_positive_window,mean_keypoint_confidence,min_keypoint_confidence
02357_H_A_FY_C6,1,1,FY,0.6533846259117126,0.6329009532928467,0.6188766360282898,6,0.14634146341463414,6,0,5,0.3114269303112495,0.2636986970901489
02357_H_A_FY_C7,1,1,FY,0.6609883308410645,0.6520313620567322,0.6436260938644409,15,0.36585365853658536,15,4,18,0.2725117729931343,0.2512868344783783
02358_H_A_SY_C8,1,1,SY,0.9733257293701172,0.9731008410453796,0.9728544354438782,23,0.5609756097560976,22,0,35,0.44938366151437525,0.33660033345222473
02359_H_A_BY_C6,1,1,BY,0.9800314903259277,0.9795355796813965,0.9786850810050964,22,0.5365853658536586,22,0,21,0.3170765667426877,0.2487867772579193
02360_H_A_N_C6,0,0,N,0.2998211979866028,0.2964468002319336,0.29288968443870544,0,0.0,0,-1,-1,0.3513099020574151,0.2993297874927521
02361_H_A_FY_C8,1,1,FY,0.9757979512214661,0.9755135178565979,0.9749970436096191,25,0.6097560975609756,25,0,24,0.5247218732426806,0.44282037019729614
02363_H_A_BY_C8,1,1,BY,0.9801380038261414,0.9799184203147888,0.9793411493301392,22,0.5365853658536586,22,0,21,0.43900683376847244,0.3765850067138672
02364_H_A_N_C7,0,0,N,0.3168688416481018,0.2842698395252228,0.26439958810806274,0,0.0,0,-1,-1,0.33488524541622255,0.30511733889579773
02365_H_A_FY_C6,1,1,FY,0.9791249632835388,0.9787170886993408,0.9783893823623657,26,0.6341463414634146,26,1,26,0.4916709421611414,0.4689091444015503
02366_H_A_SY_C6,1,1,SY,0.9765505194664001,0.9757835268974304,0.9751656651496887,25,0.6097560975609756,25,0,24,0.5743960447427703,0.5173614621162415
02366_H_A_SY_C7,1,1,SY,0.9667024612426758,0.9659011960029602,0.9653081893920898,26,0.6341463414634146,26,0,25,0.4464394813630639,0.39551034569740295
02368_H_A_N_C5,0,0,N,0.5673818588256836,0.5092403292655945,0.4849426746368408,1,0.024390243902439025,1,20,20,0.3755932842812887,0.3250028192996979
02369_H_A_FY_C7,1,0,FY,0.45650702714920044,0.4444669187068939,0.43476051092147827,0,0.0,0,-1,-1,0.3843029490331324,0.3308693766593933
02369_H_A_FY_C8,1,0,FY,0.425154447555542,0.418273001909256,0.4134313464164734,0,0.0,0,-1,-1,0.29583982578138024,0.28595876693725586
02370_H_A_SY_C7,1,1,SY,0.9651280045509338,0.9647237658500671,0.9640505909919739,21,0.5121951219512195,21,0,20,0.35241110513849955,0.2624785602092743
02371_H_A_BY_C5,1,1,BY,0.7063949108123779,0.6966397166252136,0.687961220741272,18,0.43902439024390244,13,1,20,0.3486534749589315,0.2593839764595032
02371_H_A_BY_C7,1,1,BY,0.9571509957313538,0.9551124572753906,0.9543316960334778,22,0.5365853658536586,22,0,21,0.4158946232097905,0.3269076347351074
02372_H_A_N_C5,0,0,N,0.2735542953014374,0.2716039717197418,0.2675105333328247,0,0.0,0,-1,-1,0.6066191021989031,0.5238730311393738
02372_H_A_N_C6,0,0,N,0.2778647243976593,0.2760269343852997,0.2703396677970886,0,0.0,0,-1,-1,0.485523975476986,0.44456765055656433
02373_H_A_FY_C7,1,1,FY,0.9436988830566406,0.9432935118675232,0.9425196647644043,22,0.5365853658536586,22,0,21,0.34833549617267234,0.2456883043050766
02374_H_A_SY_C5,1,1,SY,0.7773733735084534,0.7720615863800049,0.7599319815635681,9,0.21951219512195122,7,0,15,0.6493208044912757,0.42222654819488525
02375_H_A_BY_C6,1,1,BY,0.9747219085693359,0.9743528962135315,0.9740559458732605,22,0.5365853658536586,22,0,21,0.40585659698742194,0.3706117272377014
02376_H_A_N_C5,0,0,N,0.5963732600212097,0.5592091679573059,0.4956575334072113,2,0.04878048780487805,2,11,12,0.30193542634568565,0.25895044207572937
02379_H_A_BY_C6,1,1,BY,0.974138081073761,0.9734406471252441,0.9722217321395874,22,0.5365853658536586,22,0,21,0.42744078141887015,0.40668195486068726
02381_H_A_FY_C5,1,1,FY,0.6207221746444702,0.5939033627510071,0.5715001225471497,5,0.12195121951219512,3,10,16,0.36670427496840313,0.34412112832069397
02381_H_A_FY_C7,1,1,FY,0.8623559474945068,0.805497944355011,0.7131184935569763,5,0.12195121951219512,5,5,9,0.30874228114035074,0.2752772271633148
02382_H_A_SY_C8,1,1,SY,0.9690122008323669,0.9681113362312317,0.9663478136062622,25,0.6097560975609756,25,0,24,0.5447008987752403,0.4695727825164795
02387_H_A_SY_C5,1,1,SY,0.657250702381134,0.5962941646575928,0.5702670812606812,5,0.12195121951219512,3,0,14,0.3957298659696812,0.38454902172088623
02388_H_A_BY_C8,1,1,BY,0.9771857261657715,0.976325511932373,0.9755131006240845,23,0.5609756097560976,23,0,22,0.5029969920472401,0.3839879035949707
02391_H_A_SY_C7,1,1,SY,0.9707776308059692,0.9701927304267883,0.9693067669868469,24,0.5853658536585366,24,0,23,0.4019539915933842,0.3668202757835388
02403_H_A_SY_C6,1,1,SY,0.8603947758674622,0.84784334897995,0.8301995396614075,24,0.5853658536585366,24,0,23,0.26141153166933756,0.17129923403263092
02403_H_A_SY_C7,1,1,SY,0.9658406376838684,0.9655033946037292,0.9646895527839661,22,0.5365853658536586,22,1,22,0.3806147757099896,0.3635134696960449
02405_H_A_N_C5,0,0,N,0.22190596163272858,0.21684229373931885,0.21235676109790802,0,0.0,0,-1,-1,0.3723683051946687,0.36070743203163147
02406_H_A_FY_C5,1,1,FY,0.7593932747840881,0.7557632923126221,0.749482274055481,16,0.3902439024390244,14,0,16,0.32853592023616884,0.2856251895427704
02409_H_A_N_C8,0,1,N,0.8190293908119202,0.7990014553070068,0.7209672927856445,6,0.14634146341463414,6,35,40,0.3394208535915468,0.2807258069515228
02410_H_A_FY_C5,1,1,FY,0.9776167869567871,0.9772709012031555,0.9769031405448914,22,0.5365853658536586,22,0,21,0.34223486155998417,0.265635222196579
02411_H_A_SY_C7,1,1,SY,0.9764025211334229,0.9760584831237793,0.9757267236709595,25,0.6097560975609756,25,0,24,0.4333301768070314,0.3620816469192505
02413_H_A_N_C8,0,1,N,0.9107035398483276,0.8965560793876648,0.8689345121383667,8,0.1951219512195122,8,0,7,0.26297663951792366,0.20041631162166595
02414_H_A_N_C7,0,0,N,0.2167775183916092,0.20408155024051666,0.19577857851982117,0,0.0,0,-1,-1,0.6520262433261406,0.6191302537918091
02414_H_A_N_C8,0,0,N,0.23150813579559326,0.20477402210235596,0.19448737800121307,0,0.0,0,-1,-1,0.4903404785365593,0.46444252133369446
02415_H_A_FY_C8,1,1,FY,0.9805092811584473,0.9804322123527527,0.980236828327179,24,0.5853658536585366,24,0,23,0.3478741006153386,0.23000293970108032
02417_H_A_N_C8,0,0,N,0.17100325226783752,0.16926981508731842,0.16722877323627472,0,0.0,0,-1,-1,0.5390016690986913,0.49254104495048523
02422_H_A_FY_C6,1,1,FY,0.9804525375366211,0.9803293347358704,0.9798437356948853,24,0.5853658536585366,24,0,23,0.48019676528325894,0.43344646692276
02422_H_A_FY_C7,1,1,FY,0.9790121912956238,0.978893518447876,0.9783161282539368,23,0.5609756097560976,23,0,22,0.42243770855229074,0.3737681806087494
02423_H_A_SY_C8,1,1,SY,0.9760165214538574,0.9759409427642822,0.9758433103561401,23,0.5609756097560976,23,0,22,0.4965107484561641,0.39804017543792725
02430_H_A_FY_C7,1,1,FY,0.9770165085792542,0.9763343930244446,0.9757741093635559,25,0.6097560975609756,25,0,24,0.5943632372995702,0.5008724331855774
02431_H_A_BY_C6,1,1,BY,0.9778807163238525,0.9776412844657898,0.977303683757782,23,0.5609756097560976,23,0,22,0.3452706936655975,0.2176196426153183
02433_H_A_FY_C8,1,0,FY,0.44089066982269287,0.4350874125957489,0.4335344433784485,0,0.0,0,-1,-1,0.30369310989612486,0.29382336139678955
02435_H_A_BY_C6,1,1,BY,0.9801501035690308,0.9801128506660461,0.9800108671188354,24,0.5853658536585366,24,0,23,0.27057430257157583,0.13733792304992676
02438_H_A_SY_C5,1,1,SY,0.9751974940299988,0.9750321507453918,0.97486811876297,24,0.5853658536585366,24,0,23,0.3983669291909148,0.2444021999835968
02438_H_A_SY_C6,1,1,SY,0.9795265793800354,0.9794502854347229,0.9793922305107117,23,0.5609756097560976,23,0,22,0.2997244567405887,0.1549959033727646
02440_H_A_N_C8,0,0,N,0.46248728036880493,0.46137866377830505,0.46069979667663574,0,0.0,0,-1,-1,0.3168791736044535,0.3085079491138458
02441_H_A_FY_C5,1,1,FY,0.9790046215057373,0.978857696056366,0.9787618517875671,24,0.5853658536585366,24,0,23,0.3238571329814632,0.20116257667541504
02442_H_A_SY_C6,1,1,SY,0.9802408218383789,0.9800398349761963,0.9798629879951477,24,0.5853658536585366,24,0,23,0.34840652346611023,0.19875043630599976
02443_H_A_N_C5,0,0,N,0.3285689353942871,0.3196093738079071,0.30405858159065247,0,0.0,0,-1,-1,0.5089581347093349,0.48472437262535095
02443_H_A_N_C8,0,0,N,0.2862684428691864,0.2626836597919464,0.24984519183635712,0,0.0,0,-1,-1,0.40429830260393096,0.370713472366333
02445_H_A_BY_C6,1,1,BY,0.9781306385993958,0.9778947234153748,0.9776003956794739,25,0.6097560975609756,25,0,24,0.41074643483976037,0.25328493118286133
02445_H_A_BY_C7,1,1,BY,0.9667369723320007,0.9658308029174805,0.9645129442214966,21,0.5121951219512195,21,0,20,0.5444026560318179,0.3749300241470337
02446_H_A_N_C6,0,0,N,0.16290445625782013,0.16218633949756622,0.1601451337337494,0,0.0,0,-1,-1,0.40029043468033393,0.3570307791233063
02447_H_A_FY_C7,1,1,FY,0.7248377203941345,0.723094642162323,0.718662440776825,22,0.5365853658536586,22,2,23,0.1664561540251825,0.09846995770931244
02452_H_A_N_C5,0,0,N,0.3013254404067993,0.29179149866104126,0.2769472599029541,0,0.0,0,-1,-1,0.4539762917088299,0.424164742231369
02453_H_A_FY_C7,1,1,FY,0.737291693687439,0.718094527721405,0.6968308687210083,16,0.3902439024390244,9,0,19,0.449079923513459,0.2574661374092102
02454_H_A_SY_C8,1,0,SY,0.45413556694984436,0.4533671438694,0.4525132179260254,0,0.0,0,-1,-1,0.3062786852441183,0.2988497316837311
02457_H_A_FY_C7,1,1,FY,0.9770665764808655,0.9767012000083923,0.9761154055595398,25,0.6097560975609756,25,0,24,0.5783170127287144,0.4937543272972107
02457_H_A_FY_C8,1,1,FY,0.9787211418151855,0.97782301902771,0.9763399362564087,24,0.5853658536585366,24,0,23,0.5567531236788121,0.5332238078117371
02463_H_A_SY_C7,1,1,SY,0.9781253933906555,0.9779574871063232,0.9774669408798218,24,0.5853658536585366,24,0,23,0.38738824972292274,0.3385155200958252
02464_H_A_BY_C5,1,1,BY,0.9707098007202148,0.9704758524894714,0.9699187278747559,25,0.6097560975609756,25,0,24,0.2835236802333739,0.213752880692482
02465_H_A_N_C8,0,1,N,0.7937107086181641,0.768735945224762,0.7453696727752686,14,0.34146341463414637,14,0,13,0.19509063624754186,0.13252267241477966
02467_H_A_SY_C8,1,1,SY,0.976382315158844,0.9759318232536316,0.9755134582519531,25,0.6097560975609756,25,0,24,0.6054530449029876,0.45528966188430786
02487_H_A_SY_C6,1,1,SY,0.9635545015335083,0.9622759819030762,0.9607409238815308,22,0.5365853658536586,22,0,21,0.3101503107605911,0.22454427182674408
02491_H_A_FY_C6,1,1,FY,0.9739767909049988,0.973470151424408,0.9727333784103394,25,0.6097560975609756,25,0,24,0.46713951375426316,0.4238487184047699
02492_H_A_BY_C8,1,1,BY,0.9743924736976624,0.9739208817481995,0.9736599922180176,23,0.5609756097560976,23,0,22,0.34878008612772315,0.2794076204299927
02493_H_A_N_C5,0,0,N,0.30544179677963257,0.3017112910747528,0.29435238242149353,0,0.0,0,-1,-1,0.5223803280330286,0.4653063416481018
02494_H_A_N_C5,0,0,N,0.3014146685600281,0.27041390538215637,0.24623093008995056,0,0.0,0,-1,-1,0.5949018524914254,0.5534090399742126
02495_H_A_FY_C5,1,1,FY,0.9721303582191467,0.9713542461395264,0.9702494740486145,21,0.5121951219512195,21,2,22,0.4524556907211862,0.4072301983833313
02496_H_A_BY_C7,1,0,BY,0.45724591612815857,0.3740074634552002,0.35188156366348267,0,0.0,0,-1,-1,0.28767188583932274,0.2395400106906891
02497_H_A_N_C7,0,1,N,0.7200811505317688,0.6809000968933105,0.6641443967819214,18,0.43902439024390244,18,1,18,0.3926747005160262,0.3440445065498352
02498_H_A_N_C8,0,1,N,0.5613126754760742,0.549884021282196,0.5387876629829407,3,0.07317073170731707,3,14,16,0.18873269783287513,0.15641623735427856
02500_H_A_BY_C5,1,1,BY,0.9620755314826965,0.9602311253547668,0.9594297409057617,20,0.4878048780487805,20,0,19,0.2089504690431967,0.12923596799373627
02500_H_A_BY_C8,1,1,BY,0.9777207970619202,0.977529764175415,0.9769137501716614,21,0.5121951219512195,21,0,20,0.33658325454083887,0.26126372814178467
02502_H_A_N_C6,0,0,N,0.16895054280757904,0.1681205779314041,0.16456666588783264,0,0.0,0,-1,-1,0.4920223231722669,0.4397808611392975
02503_H_A_FY_C6,1,1,FY,0.9794378280639648,0.979243278503418,0.9789460897445679,21,0.5121951219512195,21,0,20,0.5378301223603691,0.49281981587409973
02510_H_A_N_C6,0,0,N,0.19927208125591278,0.19185329973697662,0.18545514345169067,0,0.0,0,-1,-1,0.4403532837949148,0.40117916464805603
02512_H_A_BY_C7,1,0,BY,0.6247981786727905,0.5719931125640869,0.5324509739875793,2,0.04878048780487805,2,1,2,0.2916701217977012,0.27045488357543945
02512_H_A_BY_C8,1,1,BY,0.651321530342102,0.6451988816261292,0.6372435688972473,8,0.1951219512195122,8,0,7,0.45549078649137076,0.21065178513526917
02515_H_A_FY_C6,1,1,FY,0.9548977613449097,0.9544706344604492,0.953112006187439,20,0.4878048780487805,20,0,19,0.28655062797592906,0.1738785058259964
02515_H_A_FY_C7,1,1,FY,0.9771388173103333,0.9763651490211487,0.9758615493774414,24,0.5853658536585366,24,0,23,0.5532418932856583,0.35244321823120117
02517_H_A_N_C8,0,0,N,0.23166047036647797,0.2068096548318863,0.18756382167339325,0,0.0,0,-1,-1,0.4924102076670019,0.4571459889411926
02519_H_A_FY_C7,1,1,FY,0.9785252213478088,0.9782154560089111,0.977696418762207,24,0.5853658536585366,24,0,23,0.5002460974018749,0.44771313667297363
02521_H_A_BY_C7,1,1,BY,0.9728026986122131,0.9713876843452454,0.9701425433158875,23,0.5609756097560976,23,0,22,0.5262827437098433,0.3916143774986267
02526_H_A_BY_C8,1,1,BY,0.9745092988014221,0.973893940448761,0.9731436967849731,23,0.5609756097560976,23,0,22,0.49682266174293144,0.33709338307380676
02527_H_A_N_C5,0,0,N,0.17522548139095306,0.1715582013130188,0.17001596093177795,0,0.0,0,-1,-1,0.37012254901048613,0.33672475814819336
02527_H_A_N_C6,0,1,N,0.7405796647071838,0.7389731407165527,0.7325894236564636,11,0.2682926829268293,11,0,10,0.26306918481501135,0.23955290019512177
02530_H_A_BY_C7,1,0,BY,0.5685973167419434,0.5320023894309998,0.5214195251464844,1,0.024390243902439025,1,8,8,0.29756153792869755,0.21988283097743988
02531_H_A_N_C8,0,1,N,0.7518281936645508,0.6692758202552795,0.5751956701278687,3,0.07317073170731707,3,0,2,0.3840151712661836,0.329873651266098
02532_H_A_FY_C5,1,1,FY,0.6356546878814697,0.6314613223075867,0.6273550391197205,21,0.5121951219512195,20,0,21,0.22270716672263494,0.06389199197292328
02534_H_D_FY_C5,1,1,FY,0.8594853281974792,0.8487253189086914,0.8178672790527344,15,0.36585365853658536,12,0,19,0.29347533205660375,0.1690860390663147
02534_H_D_FY_C7,1,1,FY,0.9573627710342407,0.9535212516784668,0.9473029375076294,19,0.4634146341463415,19,0,18,0.291242761946306,0.2315722554922104
02543_H_D_SY_C5,1,1,SY,0.8758699893951416,0.8680059313774109,0.863752007484436,17,0.4146341463414634,17,0,16,0.3746575371521275,0.35260769724845886
02544_H_D_BY_C6,1,1,BY,0.6095349788665771,0.5824269652366638,0.568515419960022,10,0.24390243902439024,7,0,12,0.15864697026043403,0.04805225878953934
02545_H_D_N_C6,0,0,N,0.5076064467430115,0.4621337354183197,0.42086443305015564,0,0.0,0,-1,-1,0.42320955889980966,0.35731396079063416
02546_H_D_FY_C5,1,1,FY,0.8521114587783813,0.8469735980033875,0.8400918841362,18,0.43902439024390244,18,0,17,0.35680605216724115,0.22007399797439575
02546_H_D_FY_C6,1,1,FY,0.9611290097236633,0.9579220414161682,0.9545289874076843,21,0.5121951219512195,21,3,23,0.5361868542868916,0.3824135661125183
02546_H_D_FY_C7,1,1,FY,0.9607108235359192,0.9594333171844482,0.958191990852356,23,0.5609756097560976,23,0,22,0.42298639184091147,0.303475022315979
02546_H_D_FY_C8,1,1,FY,0.9672553539276123,0.9667622447013855,0.9659833908081055,23,0.5609756097560976,23,0,22,0.43230243281620306,0.3736937642097473
02547_H_D_SY_C5,1,0,SY,0.4512064754962921,0.43861913681030273,0.42907118797302246,0,0.0,0,-1,-1,0.3333887305201554,0.3209669888019562
02550_H_D_FY_C7,1,0,FY,0.43472224473953247,0.42802199721336365,0.42401474714279175,0,0.0,0,-1,-1,0.3179381300763386,0.29856276512145996
02551_H_D_SY_C6,1,0,SY,0.4743112027645111,0.4607141315937042,0.4480918049812317,0,0.0,0,-1,-1,0.33781005623863963,0.2784753441810608
02552_H_D_BY_C6,1,1,BY,0.7698197364807129,0.7330050468444824,0.7071510553359985,14,0.34146341463414637,12,0,19,0.36289277527390457,0.3200856149196625
02553_H_D_N_C5,0,1,N,0.7395997643470764,0.713248074054718,0.7001144289970398,12,0.2926829268292683,12,11,22,0.3093727012959922,0.14466650784015656
02555_H_D_SY_C6,1,1,SY,0.9702793955802917,0.9697985649108887,0.9694236516952515,23,0.5609756097560976,23,0,22,0.271942485033012,0.19508984684944153
02557_H_D_N_C7,0,0,N,0.3244578540325165,0.3215773105621338,0.31229767203330994,0,0.0,0,-1,-1,0.6173426901421896,0.5712071657180786
02559_H_D_SY_C6,1,1,SY,0.9769334197044373,0.97662353515625,0.9760727882385254,20,0.4878048780487805,20,0,19,0.22885035923341426,0.14276374876499176
02559_H_D_SY_C8,1,1,SY,0.9800838232040405,0.9799858927726746,0.9799331426620483,21,0.5121951219512195,21,0,20,0.29791780288626507,0.1956067830324173
02560_H_D_BY_C5,1,1,BY,0.9771455526351929,0.9770733714103699,0.976951003074646,26,0.6341463414634146,26,0,25,0.3869906925573582,0.282450407743454
02560_H_D_BY_C7,1,1,BY,0.9790908098220825,0.9790031313896179,0.9787782430648804,25,0.6097560975609756,25,0,24,0.4666047714105466,0.40089288353919983
02561_H_D_N_C6,0,0,N,0.4554213881492615,0.436564564704895,0.42678338289260864,0,0.0,0,-1,-1,0.42269869439485597,0.2341815084218979
02563_H_D_SY_C6,1,1,SY,0.7404283285140991,0.731942355632782,0.7231243252754211,18,0.43902439024390244,18,2,19,0.25646929551915426,0.17606590688228607
02566_H_D_FY_C7,1,1,FY,0.9805919528007507,0.9803878664970398,0.979820728302002,24,0.5853658536585366,24,0,23,0.49384168662676,0.47304102778434753
02566_H_D_FY_C8,1,1,FY,0.9791167378425598,0.979011595249176,0.9788023233413696,23,0.5609756097560976,23,0,22,0.34262035496351195,0.20689763128757477
02567_H_D_SY_C5,1,1,SY,0.9765057563781738,0.97633957862854,0.9760255813598633,22,0.5365853658536586,22,0,21,0.5258241288545655,0.32056206464767456
02568_H_D_BY_C5,1,1,BY,0.6892824769020081,0.666846513748169,0.6379662752151489,11,0.2682926829268293,6,0,31,0.2273519020981905,0.16656051576137543
02571_H_D_SY_C7,1,1,SY,0.6260634660720825,0.581628680229187,0.5482563972473145,3,0.07317073170731707,3,17,19,0.3523292723225384,0.3283524513244629
02572_H_D_BY_C6,1,1,BY,0.9509491920471191,0.9503667950630188,0.9491397142410278,23,0.5609756097560976,23,0,22,0.39253174095619014,0.34057295322418213
02572_H_D_BY_C7,1,1,BY,0.979103147983551,0.9789358973503113,0.9786232709884644,24,0.5853658536585366,24,0,23,0.45118128235747174,0.3592139482498169
02573_H_D_N_C6,0,0,N,0.2900651693344116,0.2877007722854614,0.2696104645729065,0,0.0,0,-1,-1,0.40578200758957284,0.3923929035663605
02574_H_D_FY_C5,1,1,FY,0.9449338912963867,0.9257557392120361,0.9209577441215515,20,0.4878048780487805,20,0,19,0.3259488863915932,0.20069065690040588
02575_H_D_SY_C5,1,1,SY,0.9599018096923828,0.957889974117279,0.9545191526412964,22,0.5365853658536586,22,0,21,0.365473573527685,0.3176649212837219
02579_H_D_N_C6,0,0,N,0.26984742283821106,0.2566220760345459,0.24595025181770325,0,0.0,0,-1,-1,0.3560463139196722,0.3088705837726593
02582_H_D_BY_C7,1,1,BY,0.9749020338058472,0.9741110801696777,0.9733163714408875,25,0.6097560975609756,25,0,24,0.5535964893131722,0.4773772358894348
02582_H_D_BY_C8,1,1,BY,0.9741999506950378,0.9737133979797363,0.9728673696517944,24,0.5853658536585366,24,0,23,0.3568959185263006,0.267357736825943
02583_H_D_N_C5,0,0,N,0.37582966685295105,0.36159464716911316,0.3549635708332062,0,0.0,0,-1,-1,0.32194542266973636,0.2375095933675766
02588_H_A_FY_C7,1,1,FY,0.974496603012085,0.9736475944519043,0.9717265963554382,24,0.5853658536585366,24,0,23,0.42383991654326275,0.3738713562488556
02588_H_A_FY_C8,1,1,FY,0.8163076639175415,0.8118879199028015,0.807801365852356,22,0.5365853658536586,22,0,21,0.2910374806421559,0.1901952177286148
02591_H_A_N_C5,0,0,N,0.33662718534469604,0.32734861969947815,0.31533464789390564,0,0.0,0,-1,-1,0.4086071252822876,0.36733439564704895
02591_H_A_N_C6,0,0,N,0.2504362165927887,0.23667381703853607,0.22875754535198212,0,0.0,0,-1,-1,0.39881313355957587,0.37967512011528015
02591_H_A_N_C7,0,0,N,0.3195721209049225,0.27676236629486084,0.2556053102016449,0,0.0,0,-1,-1,0.44163361119060984,0.4056888222694397
02592_H_A_N_C6,0,0,N,0.15838856995105743,0.15448743104934692,0.15317921340465546,0,0.0,0,-1,-1,0.3644624163464802,0.3106807768344879
02595_H_A_N_C5,0,0,N,0.2807541489601135,0.27449294924736023,0.2688561975955963,0,0.0,0,-1,-1,0.3654736404011889,0.3136579096317291
02595_H_A_N_C6,0,0,N,0.3720651865005493,0.3323006331920624,0.3100171387195587,0,0.0,0,-1,-1,0.4804484124590711,0.45846426486968994
02596_H_A_N_C6,0,0,N,0.16810113191604614,0.1667456030845642,0.16561934351921082,0,0.0,0,-1,-1,0.5045167113222727,0.48390993475914
02596_H_A_N_C8,0,0,N,0.15727530419826508,0.15505968034267426,0.1539936512708664,0,0.0,0,-1,-1,0.48733399045176623,0.4717436134815216
02598_H_A_BY_C6,1,1,BY,0.9802560806274414,0.9797133803367615,0.9793257713317871,22,0.5365853658536586,22,0,21,0.3378005176782608,0.2215232402086258
02601_H_A_FY_C5,1,1,FY,0.6909920573234558,0.6876394152641296,0.6837301850318909,15,0.36585365853658536,15,0,14,0.3108661552754844,0.23712323606014252
02602_H_A_BY_C5,1,1,BY,0.6618221998214722,0.6587699055671692,0.6547386050224304,14,0.34146341463414637,11,0,21,0.2424327832896535,0.11736555397510529
02602_H_A_BY_C8,1,1,BY,0.6416078209877014,0.6286044716835022,0.6201550364494324,14,0.34146341463414637,14,5,18,0.2693341861410839,0.07837148010730743
02603_H_A_N_C7,0,0,N,0.4299270510673523,0.41120243072509766,0.3911214768886566,0,0.0,0,-1,-1,0.4346362294220343,0.38538774847984314
02605_H_A_FY_C6,1,1,FY,0.9784477353096008,0.9782336354255676,0.9776646494865417,24,0.5853658536585366,24,0,23,0.6221297790364522,0.5246870517730713
02606_H_A_BY_C5,1,1,BY,0.9767802357673645,0.9764450192451477,0.9761375188827515,22,0.5365853658536586,22,0,21,0.4328232843701432,0.27001795172691345
02606_H_A_BY_C6,1,1,BY,0.9783092737197876,0.9779523015022278,0.9772840738296509,24,0.5853658536585366,24,0,23,0.47497303093351967,0.3826124370098114
02607_H_A_N_C6,0,0,N,0.2915119528770447,0.2830347716808319,0.2631074786186218,0,0.0,0,-1,-1,0.5811170252358041,0.5401759743690491
02609_H_A_FY_C5,1,1,FY,0.9554657340049744,0.9529833793640137,0.9496078491210938,25,0.6097560975609756,25,0,24,0.4858023160841407,0.3793048560619354
02609_H_A_FY_C7,1,1,FY,0.9775696396827698,0.9771757125854492,0.976798415184021,26,0.6341463414634146,26,0,25,0.43266072215103524,0.310955673456192
02616_H_A_N_C5,0,0,N,0.3067571520805359,0.30113932490348816,0.2978496551513672,0,0.0,0,-1,-1,0.29553356112503426,0.2723998427391052
02616_H_A_N_C6,0,0,N,0.40484753251075745,0.3956672251224518,0.38986897468566895,0,0.0,0,-1,-1,0.3019057853919704,0.2650013864040375
02619_H_A_N_C7,0,0,N,0.3424829840660095,0.3334057033061981,0.31635722517967224,0,0.0,0,-1,-1,0.4176803129475291,0.4010671079158783
02620_H_A_N_C6,0,0,N,0.17312434315681458,0.16986624896526337,0.16812428832054138,0,0.0,0,-1,-1,0.4034346465657397,0.3733389973640442
02620_H_A_N_C7,0,0,N,0.14837110042572021,0.14741450548171997,0.1440107524394989,0,0.0,0,-1,-1,0.38470578702484687,0.3770107626914978
02621_H_A_FY_C5,1,1,FY,0.9124460220336914,0.9122390747070312,0.9105790257453918,20,0.4878048780487805,20,0,19,0.3506997107732587,0.21379564702510834
02624_H_A_N_C6,0,0,N,0.48335322737693787,0.4285297691822052,0.4047338366508484,0,0.0,0,-1,-1,0.5078944142271833,0.4235353171825409
02626_H_A_FY_C6,1,1,FY,0.9514873027801514,0.9505452513694763,0.9459283947944641,25,0.6097560975609756,21,0,40,0.297080142105498,0.2185765951871872
02634_H_A_FY_C6,1,1,FY,0.9648340940475464,0.9637866020202637,0.9629915952682495,24,0.5853658536585366,24,0,23,0.5765425642816032,0.49309098720550537
02636_H_A_FY_C5,1,1,FY,0.9702854752540588,0.9698068499565125,0.969233512878418,23,0.5609756097560976,23,0,22,0.3144132244150813,0.1779359132051468
02637_H_A_SY_C5,1,1,SY,0.9747398495674133,0.9732025265693665,0.9690340161323547,20,0.4878048780487805,20,2,21,0.41437293843525214,0.34371045231819153
02637_H_A_SY_C7,1,1,SY,0.7549192309379578,0.7494638562202454,0.742118775844574,19,0.4634146341463415,13,0,23,0.40895671815406986,0.3364093005657196
02638_H_A_BY_C7,1,1,BY,0.9434743523597717,0.8753142356872559,0.7894735336303711,12,0.2926829268292683,6,0,21,0.39733490711305197,0.2751401364803314
02641_H_A_SY_C8,1,1,SY,0.8367798924446106,0.8364067077636719,0.8253615498542786,20,0.4878048780487805,20,1,20,0.2396323437370905,0.16528233885765076
02642_H_A_FY_C6,1,1,FY,0.9724575877189636,0.9723685383796692,0.971941351890564,26,0.6341463414634146,26,0,25,0.4537577854423988,0.38991886377334595
02645_H_A_SY_C6,1,1,SY,0.9799064993858337,0.979607105255127,0.9794281721115112,25,0.6097560975609756,25,1,25,0.5429531801037673,0.5094788670539856
02647_H_A_SY_C6,1,1,SY,0.9802330732345581,0.9798617959022522,0.9795263409614563,25,0.6097560975609756,25,0,24,0.5329803228378296,0.5042370557785034
02648_H_A_FY_C5,1,1,FY,0.9583303928375244,0.9579293131828308,0.9556180834770203,19,0.4634146341463415,19,1,19,0.450830827398998,0.3376380503177643
02648_H_A_FY_C8,1,1,FY,0.9505891799926758,0.9445075988769531,0.9383108019828796,24,0.5853658536585366,24,1,24,0.5607211466242628,0.2960730791091919
02650_H_A_FY_C8,1,1,FY,0.8823645710945129,0.8779248595237732,0.8676003217697144,22,0.5365853658536586,22,0,21,0.506339893108461,0.28669390082359314
